"logFC" "logCPM" "LR" "PValue" "FDR"
"K02005" -0.119363558379315 8.79372392236258 0.339807267117243 0.559940492111997 0.999042128291541
"K10254" 0.151967366525619 7.86295341387658 0.33895314254959 0.560434112011863 0.999042128291541
"K01934" 0.130311437444994 8.27801337859515 0.338723476546904 0.560566983784231 0.999042128291541
"K02994" 0.09538277499595 8.86413714433735 0.338492568301443 0.560700635055985 0.999042128291541
"K01890" 0.0596203529548937 10.4208253946781 0.337585079942145 0.561226487338215 0.999042128291541
"K01591" -0.0704147674377494 9.37175825642889 0.337262458661953 0.561413660947457 0.999042128291541
"K02890" -0.085791619758848 8.68803203461277 0.337207764443824 0.561445404491904 0.999042128291541
"K07576" 0.0895424786049908 9.29931966272268 0.337163324137101 0.561471199384833 0.999042128291541
"K05337" 0.157514948529376 7.14874946829884 0.334316304181895 0.563128477558966 0.999042128291541
"K03465" 0.120472375057951 8.05013556694495 0.334283323596155 0.563147730987659 0.999042128291541
"K02437" -0.196979556023355 7.42340799367098 0.333483750745009 0.563614894388844 0.999042128291541
"K02563" 0.0656279595373388 9.49430733481956 0.333418028440272 0.56365332691845 0.999042128291541
"K03798" 0.0711905753249559 11.1075991694526 0.332715950487277 0.564064197553646 0.999042128291541
"K06400" -0.168277357796836 8.7483130732929 0.331182932758326 0.564963363251589 0.999042128291541
"K07787" -0.372276917335064 7.81736527171332 0.331067931035841 0.565030927223123 0.999042128291541
"K17675" 0.13433476308377 7.67127585591071 0.32930494182595 0.566068650403539 0.999042128291541
"K00658" -0.299568214721731 7.76703070400416 0.328037298039403 0.566817089993301 0.999042128291541
"K02304" 0.244836682633728 6.47984649438792 0.327961948460492 0.566861638177906 0.999042128291541
"K02911" 0.108032394138832 8.19305129796208 0.327763466718891 0.566979017106536 0.999042128291541
"K01716" -0.460810728790925 6.67156455801847 0.326708933847033 0.567603443506221 0.999042128291541
"K07192" -0.0951174195101677 8.63887275682135 0.326432069528262 0.567767606289631 0.999042128291541
"K01787" -0.138545266310138 7.72734607833273 0.324290790020687 0.569040375884481 0.999042128291541
"K03321" -0.159429141385747 8.71623525379341 0.320305440326402 0.571424144315379 0.999042128291541
"K17215" -0.162021628390325 8.32711646247242 0.320019830649553 0.571595727704211 0.999042128291541
"K01991" -0.175903289295507 7.20230915484347 0.319964262383623 0.571629122741188 0.999042128291541
"K14534" 0.147856638286857 7.24039626044018 0.318994172061939 0.572212738563199 0.999042128291541
"K08974" -0.155429972071432 7.53943616042174 0.318840266777568 0.572305437045276 0.999042128291541
"K00179" 0.0689211261383149 9.52094945850314 0.316048740708317 0.573991939417745 0.999042128291541
"K00196" -0.196881911997391 6.44680536993402 0.315938891318329 0.574058505230699 0.999042128291541
"K06209" 0.161547395547352 7.62611414638091 0.315520262912527 0.574312322605998 0.999042128291541
"K01473" -0.191140872679686 6.77405557701741 0.315406080133097 0.574381590883553 0.999042128291541
"K01304" 0.149099936279162 7.21768990255679 0.314599642898039 0.574871281178099 0.999042128291541
"K02887" 0.0778328067377203 8.86381630120789 0.314520892720401 0.574919144604117 0.999042128291541
"K03664" 0.0651456188972667 9.09206132776591 0.313486519127835 0.575548556936552 0.999042128291541
"K12368" 0.194777979386128 7.01943805271441 0.313306284041383 0.575658368795577 0.999042128291541
"K01953" 0.0708205405022504 10.5821889393393 0.31267939419888 0.576040637402778 0.999042128291541
"K03610" 0.209778795981709 7.00890895674281 0.31142715822659 0.576805741682149 0.999042128291541
"K00848" 0.0864119263378616 8.92009037604446 0.310616641732352 0.577302035659395 0.999042128291541
"K00954" 0.0813277339109201 8.89241048643029 0.307864704353005 0.578993453393884 0.999042128291541
"K02316" 0.053504920730401 10.000342765406 0.307601724262572 0.5791556054065 0.999042128291541
"K01474" 0.243426541213937 6.61628070705111 0.306959746926256 0.57955182596398 0.999042128291541
"K14261" 0.567637752402855 10.0251221468268 0.302854077384874 0.582098678291262 0.999042128291541
"K08177" 0.133664906229721 7.49370838132646 0.302463783174787 0.58234195688923 0.999042128291541
"K03429" 0.171080373506447 7.0717839712681 0.302371991055587 0.582399202542617 0.999042128291541
"K13747" 0.169077185669723 7.59847843875078 0.302341434743012 0.582418261330492 0.999042128291541
"K04564" 0.192811101721886 8.882132669362 0.300726719220913 0.58342719141568 0.999042128291541
"K01159" 0.100189493937176 8.15697798665873 0.30018605371423 0.583765805320557 0.999042128291541
"K02622" -0.254525188873021 8.67452032540144 0.299798420039037 0.584008820889484 0.999042128291541
"K01604" 0.10653254121389 8.57677238166186 0.299591064453743 0.58413890024107 0.999042128291541
"K01895" 0.235193983704689 9.9980739685134 0.299440193176398 0.58423358234514 0.999042128291541
"K03924" -0.0919814107548824 9.6214022488438 0.2993803612418 0.584271139583003 0.999042128291541
"K01610" 0.0716589791927022 9.59804317940023 0.299173734245795 0.584400879389216 0.999042128291541
"K02871" 0.0850583915216803 9.2015107066548 0.29915509841411 0.584412583573461 0.999042128291541
"K00627" 0.190230493236769 8.45392747641329 0.299017634317883 0.584498932165975 0.999042128291541
"K00847" -0.0674789100168043 9.54372306573564 0.29877861425539 0.584649134933334 0.999042128291541
"K03656" -0.239422991385683 6.86395933112652 0.298353376582437 0.584916551851092 0.999042128291541
"K16089" -0.22262526701668 6.6207434263448 0.298088144159406 0.585083472452162 0.999042128291541
"K00108" -0.457014479305003 7.04680078776185 0.296595021749571 0.586024952608427 0.999042128291541
"K04029" 0.197103665213734 6.75320448717281 0.296270502036292 0.586229983128258 0.999042128291541
"K02878" 0.116904940609382 9.05879562443339 0.296126469113453 0.586321029311174 0.999042128291541
"K21572" -0.19296773189567 10.6411463000665 0.295764060926249 0.586550242020912 0.999042128291541
"K09022" -0.124857085863357 8.84048493773461 0.294524228156817 0.587335779024451 0.999042128291541
"K02474" -0.109719251538198 8.48551466224039 0.293645115445448 0.587894067810438 0.999042128291541
"K00254" -0.296725639090164 7.16185626996256 0.293640000630637 0.587897319183545 0.999042128291541
"K14059" -0.197355350051307 7.85438511993452 0.293635715685149 0.587900043055527 0.999042128291541
"K03271" 0.12210302044501 8.37684684653814 0.292681172357034 0.588507472915534 0.999042128291541
"K12257" 0.0837953402433517 8.96231852731447 0.291231713709306 0.589432298289139 0.999042128291541
"K02192" 0.627080401802112 6.92628484478103 0.289253129158121 0.590699540599828 0.999042128291541
"K07082" -0.0809202304394063 8.56569982376995 0.288778882898874 0.591004115456498 0.999042128291541
"K07263" -0.214033595479186 7.13278788253417 0.288773463762253 0.591007597647091 0.999042128291541
"K06177" -0.203065944782862 6.51624063179784 0.287673512386275 0.591715269910593 0.999042128291541
"K01241" -0.309019739717688 6.65265767818377 0.287652586470031 0.591728749829238 0.999042128291541
"K07171" 0.0909231567679034 9.5673718040509 0.286711463023776 0.592335650232061 0.999042128291541
"K02536" -0.125217766519843 7.59603083313225 0.285412895735425 0.593175162468225 0.999042128291541
"K07452" -0.126926411995919 7.96933818212758 0.28433670434899 0.593872772985974 0.999042128291541
"K01485" 0.189524159452166 7.16787818906613 0.284255819197993 0.593925272966739 0.999042128291541
"K04069" 0.0763326577980789 9.97237693415165 0.283899405492397 0.594156724101105 0.999042128291541
"K03625" 0.112461068602285 8.38247865240264 0.283513902050242 0.594407275873161 0.999042128291541
"K01657" -0.177701294071109 8.49823664385548 0.282421025882762 0.595118763598256 0.999042128291541
"K03149" -0.156927799705647 7.70853237606946 0.281637136261614 0.595630181969197 0.999042128291541
"K02233" -0.160473415339367 7.84713702096154 0.278844455473741 0.597459603573579 0.999042128291541
"K01666" 0.112686748570816 8.12773094773013 0.278758556801976 0.597516059297446 0.999042128291541
"K02965" -0.0906668404417626 8.82038671474282 0.278602311071215 0.59761877818425 0.999042128291541
"K02519" 0.188314450406921 11.1032543465601 0.278178457643536 0.597897612990295 0.999042128291541
"K05364" 0.120750248236116 8.50438794619373 0.277035528542182 0.598650852065681 0.999042128291541
"K06889" 0.0603881913624853 9.88594803469578 0.276879674024303 0.598753720526927 0.999042128291541
"K12506" 0.106210436155852 8.17166283696408 0.275937409060614 0.599376431068496 0.999042128291541
"K01883" 0.10755929023021 10.3841859920925 0.27513225416833 0.599909606046487 0.999042128291541
"K01205" 0.14726356256313 7.38355324576909 0.274814637693405 0.600120205871447 0.999042128291541
"K13038" 0.0587508001371736 9.33563715198399 0.273567512770259 0.600948632157428 0.999042128291541
"K03183" -0.133641503166085 7.74250426085915 0.272899879356172 0.601393109017731 0.999042128291541
"K01297" 0.143358194931234 7.22277494130556 0.272157253735767 0.601888325708085 0.999042128291541
"K00850" -0.0545970129813198 9.38870498633724 0.271950645945135 0.60202625404079 0.999042128291541
"K02892" 0.0814765831528635 8.78533749083014 0.271401414276221 0.60239323737489 0.999042128291541
"K02954" -0.096153322475393 8.34460879406629 0.27124590807074 0.602497228619647 0.999042128291541
"K17320" -0.0729362774615052 10.9561394496909 0.271164910851283 0.602551408681603 0.999042128291541
"K18430" 0.127763939239819 8.07218360553041 0.270176692440173 0.603213270155663 0.999042128291541
"K07319" 0.186204381070614 6.62638744435123 0.270173297669841 0.60321554645899 0.999042128291541
"K04079" 0.0884350876063602 10.4595878945284 0.269906394105403 0.60339457081589 0.999042128291541
"K01840" -0.255316967173954 7.39757795006511 0.269454024406212 0.603698252617555 0.999042128291541
"K06390" 0.116585695956473 8.48895310653346 0.26871280524641 0.604196543155346 0.999042128291541
"K00876" 0.0700860705611376 9.72242857089324 0.268381481538623 0.604419560203769 0.999042128291541
"K01628" 0.121934628694604 8.29876669820096 0.267553653896936 0.604977542744558 0.999042128291541
"K02203" 0.135496312749847 7.34463181350462 0.266887811197133 0.605427136726946 0.999042128291541
"K06334" 0.11917595672697 8.91962408978882 0.266523466955148 0.60567345209771 0.999042128291541
"K02860" 0.0926818893357981 8.62983191405541 0.265978520973628 0.606042261768889 0.999042128291541
"K09809" 0.104774881995441 8.62361703756967 0.264641430504286 0.60694921136892 0.999042128291541
"K01258" 0.0670660516943187 9.29615120914829 0.262706430084547 0.608266868275792 0.999042128291541
"K06950" -0.102847512028092 8.7374993561563 0.261697306489796 0.608956473216103 0.999042128291541
"K12410" 0.0674319910853779 9.47622087790242 0.261306250080562 0.609224160534677 0.999042128291541
"K02864" 0.081043316188693 8.8114714181365 0.260981411312596 0.609446712481667 0.999042128291541
"K03652" 0.142114150674514 7.56556186661789 0.26018363716083 0.609994021695335 0.999042128291541
"K03536" -0.102394575732259 8.42320394968256 0.259690856204862 0.610332620270845 0.999042128291541
"K02823" -0.103028258350844 9.05093857306622 0.259467928363561 0.610485930923994 0.999042128291541
"K15460" 0.109993729220294 7.99201985797345 0.25846053485352 0.61117976591802 0.999042128291541
"K03110" -0.0630725376686809 9.51816280085667 0.258458759947345 0.611180989872576 0.999042128291541
"K06378" 0.176546663796549 7.87346567455048 0.25834213844297 0.611261422291846 0.999042128291541
"K00981" 0.0710253851504476 8.99685678732815 0.257795302125443 0.61163887356442 0.999042128291541
"K03976" -0.109118056484565 8.36396953233094 0.257459944088945 0.611870602075182 0.999042128291541
"K00241" -0.284610287413256 6.72264902281958 0.256656548721573 0.612426511821066 0.999042128291541
"K03305" -0.230506882144921 7.55914949130181 0.256275155362841 0.612690799916889 0.999042128291541
"K03076" 0.0850989497158068 10.2645366950081 0.256182025353316 0.61275537226661 0.999042128291541
"K15024" -0.152725665927967 8.18774959936998 0.255317667348553 0.613355385521841 0.999042128291541
"K01489" 0.089055771579666 8.63012552514145 0.255116550768238 0.613495177859764 0.999042128291541
"K04090" -0.442915766700862 7.30397936923297 0.254921361260793 0.613630916548339 0.999042128291541
"K13890" -0.179435368169106 6.6525962958786 0.25479413834262 0.613719425020394 0.999042128291541
"K10562" -0.137570405607114 7.05789715001 0.253031568783506 0.614948499754627 0.999042128291541
"K00965" 0.0653358385317847 9.47825005896391 0.25257498809014 0.615267757010567 0.999042128291541
"K03111" -0.051642335501074 9.7214374042083 0.252358466135283 0.615419283125725 0.999042128291541
"K01945" 0.0604808967380133 9.88469020176118 0.251148015439023 0.616267882069452 0.999042128291541
"K03388" 0.140187194900391 7.45982937841918 0.251132212517898 0.616278977777271 0.999042128291541
"K05786" -0.257346444036344 6.85184748457227 0.250776895856657 0.616528571719715 0.999042128291541
"K09121" -0.135523843907086 8.56595694882697 0.250595281932037 0.616656232739066 0.999042128291541
"K02028" -0.107857316165354 8.48028793744596 0.25028037220987 0.61687772793616 0.999042128291541
"K15987" 0.0992657535038563 8.85973243866225 0.249837848704185 0.617189276299171 0.999042128291541
"K21417" 0.152489873666756 7.11449237847305 0.248615990096253 0.618051291636687 0.999042128291541
"K01733" 0.0585660575408382 9.94611734170521 0.247824492686963 0.618611101814175 0.999042128291541
"K00053" -0.0918473728578597 9.65829234120217 0.24768443193727 0.61871028009526 0.999042128291541
"K01697" -0.279025235389532 6.60085951089272 0.247254090032506 0.619015228140854 0.999042128291541
"K02913" 0.0974528934844031 8.05976427328397 0.247240033810418 0.619025194214432 0.999042128291541
"K00661" 0.083008353741513 9.12674690764586 0.245895827392768 0.619979893653139 0.999042128291541
"K13993" -0.156111970174939 6.57401969768244 0.245082821510067 0.620558895961527 0.999042128291541
"K21147" -0.272421837545464 6.76883557148654 0.244247285036755 0.621155191217029 0.999042128291541
"K02108" -0.0869649252216304 8.62960533735551 0.244106679413791 0.621255661596152 0.999042128291541
"K07031" -0.133031090739877 8.4167592812616 0.243533267856106 0.621665768539649 0.999042128291541
"K22278" -0.0881912299411963 9.14152379695781 0.243234497537379 0.621879688591021 0.999042128291541
"K00335" 0.170995903960141 9.3162125640473 0.242875491728467 0.622136953516442 0.999042128291541
"K01081" 0.128931599671012 7.24885392841483 0.24264582700239 0.622301656101699 0.999042128291541
"K02469" 0.0555146970928799 11.3780900954919 0.241695681709224 0.622984077718559 0.999042128291541
"K00014" 0.0647686050694817 9.37320897815787 0.240861785201198 0.623584379841023 0.999042128291541
"K08978" 0.102521357835158 8.19327413802444 0.239117478264222 0.624844246239565 0.999042128291541
"K01011" -0.302437272737795 7.38930772348441 0.238783027992008 0.625086460949796 0.999042128291541
"K03043" 0.0778321347400298 11.220317544257 0.238562898284518 0.625245997408649 0.999042128291541
"K02123" 0.118462058162556 8.79127556935773 0.237623630608351 0.625927746929117 0.999042128291541
"K18672" 0.104791080453267 8.83388828232351 0.237319454024177 0.626148885141183 0.999042128291541
"K02874" 0.0742878832437254 8.91599695920642 0.236248151365824 0.626929127690739 0.999042128291541
"K01808" 0.0871235873254671 9.09252972642913 0.234280888350598 0.62836762266468 0.999042128291541
"K15726" -0.2510241151187 7.56166908067727 0.233984320714793 0.628585123860578 0.999042128291541
"K03551" 0.0621158933902885 9.6089098120833 0.232686569014166 0.629538893863882 0.999042128291541
"K01580" -0.209570980651665 6.68669136529544 0.232627318391394 0.629582517731181 0.999042128291541
"K05606" 0.152490293577299 7.06210614382331 0.230725541947855 0.630986371194355 0.999042128291541
"K01770" -0.086432065406204 8.80575567075749 0.230661566979017 0.631033719882509 0.999042128291541
"K07718" -0.120380673458818 10.6804400791196 0.229885365205947 0.631608841484116 0.999042128291541
"K06168" 0.0622251921350938 10.0768130214453 0.228210620704921 0.632853812068777 0.999042128291541
"K09955" 0.0852924155187506 9.04820245490574 0.22757722840625 0.633326125239478 0.999042128291541
"K02411" 0.179238770021518 7.14838342061109 0.227307899667596 0.633527205013574 0.999042128291541
"K02433" -0.0988255064897938 9.55983338456802 0.227041487760477 0.633726250981976 0.999042128291541
"K03718" -0.158270327366304 6.61002869517767 0.226996590452299 0.633759809492102 0.999042128291541
"K02372" 0.0900656383491867 8.70853523057348 0.226385816868764 0.634216737440074 0.999042128291541
"K18866" 0.169426240592781 6.5477170089032 0.225181688477823 0.635119780897185 0.999042128291541
"K07222" 0.436767974359166 6.69937024328269 0.224625503362272 0.635537894339119 0.999042128291541
"K03816" -0.111066952745549 8.1358582309314 0.224436814634943 0.635679885529957 0.999042128291541
"K01284" -0.203646222884793 7.25280674041888 0.223575408296837 0.636329037112391 0.999042128291541
"K07464" -0.118808803133629 7.83008360659586 0.223568068184227 0.636334575155739 0.999042128291541
"K21903" 0.10820004913801 8.82823092177629 0.223232472924474 0.636587897395732 0.999042128291541
"K06891" 0.176951420361662 7.02578458934861 0.223221215260826 0.636596399218195 0.999042128291541
"K00097" -0.213714100504623 7.28938213598978 0.223205495875661 0.636608270985318 0.999042128291541
"K00955" 0.141806273352878 7.35905605514131 0.222273837929714 0.637312803024399 0.999042128291541
"K01869" 0.103214491691992 10.9571809738773 0.222061441415962 0.637473672621367 0.999042128291541
"K02558" -0.281411364975702 6.72777518021711 0.221837343518052 0.637643506835587 0.999042128291541
"K01414" -0.338153673585064 7.46491814260522 0.221745261835677 0.637713321987716 0.999042128291541
"K01486" -0.116356762833412 8.52849893731316 0.221723172242595 0.637730072668017 0.999042128291541
"K03581" 0.059419478476319 10.7240453407189 0.221697644011897 0.637749432159158 0.999042128291541
"K05539" -0.290566367771041 6.63203665759288 0.221270463838293 0.638073589103074 0.999042128291541
"K02775" 0.149874691697429 7.30022959070731 0.22062815673296 0.63856171074936 0.999042128291541
"K01462" -0.0561835897369009 9.51356312547249 0.219645536408152 0.639310134642787 0.999042128291541
"K06284" 0.161220225240852 7.28080492213993 0.218966089702015 0.639828837799265 0.999042128291541
"K01007" -0.294469817465933 7.99939843508711 0.218912458002384 0.639869823062725 0.999042128291541
"K07095" 0.0694732344694218 9.40624385779284 0.218772287160714 0.639976970312636 0.999042128291541
"K12942" 0.12696653843118 7.64411901920446 0.21848433239287 0.64019721560487 0.999042128291541
"K03089" -0.280089671656306 6.62195966735025 0.218324221346005 0.640319754769671 0.999042128291541
"K06206" 0.114230530369887 8.16106731938292 0.218202715036829 0.64041278477889 0.999042128291541
"K00333" 0.402620329811095 7.76783252470699 0.217715917186057 0.640785813107325 0.999042128291541
"K00303" -0.184868241916631 6.76300554730466 0.217120630689602 0.641242666037634 0.999042128291541
"K17319" -0.0543001619797316 11.1052112626922 0.217049450555055 0.641297344274988 0.999042128291541
"K00366" -0.124818108548496 7.93306469575028 0.216798641002816 0.641490094926123 0.999042128291541
"K01875" 0.0590735800308328 10.1166384337857 0.216681704572582 0.641580008583593 0.999042128291541
"K02424" -0.137401053240854 7.06480263011239 0.216375761922712 0.64181539084805 0.999042128291541
"K01133" -0.204740472737416 6.67538592174543 0.216310186451485 0.641865868809717 0.999042128291541
"K07566" 0.0553997358391526 9.5210187680609 0.215888910617395 0.642190375998581 0.999042128291541
"K13015" -0.111947062733796 8.0212344186963 0.21539014380714 0.642575072274738 0.999042128291541
"K02396" 0.100198690099342 9.00070220155556 0.215382981790269 0.64258060024254 0.999042128291541
"K01881" 0.100149208352852 10.3828248877513 0.214253633429204 0.643453683335218 0.999042128291541
"K02454" 0.174899673986497 6.72635124437584 0.212873908592123 0.644524129005276 0.999042128291541
"K07658" 0.0667043149717156 8.93330210462429 0.212754704560446 0.644616809547359 0.999042128291541
"K03269" -0.235681038757599 6.87229137304878 0.211338716089376 0.64572014952726 0.999042128291541
"K04074" -0.208202799688991 6.68342705429984 0.210497648166477 0.646377631839802 0.999042128291541
"K03772" -0.190853225230414 6.69131999126937 0.210471593765287 0.646398024544142 0.999042128291541
"K03624" 0.0608026215424898 9.47682777178784 0.21026006142517 0.64656364687789 0.999042128291541
"K07141" -0.166498869668573 6.51729720732783 0.209983924166229 0.646780004368615 0.999042128291541
"K03969" -0.155903396016712 6.51589420681559 0.209927940235928 0.646823889562865 0.999042128291541
"K00128" 0.12890516575597 9.5726401404252 0.208879983150378 0.647646681480863 0.999042128291541
"K00640" 0.0530558694089219 9.54717913448213 0.207868214481128 0.6484434312269 0.999042128291541
"K00282" 0.144207286584273 7.39868825702567 0.207846184247859 0.648460805674624 0.999042128291541
"K15371" 0.357684919930542 7.05131115367067 0.207389531690694 0.648821201737088 0.999042128291541
"K03407" 0.0607406412212902 9.78308550924529 0.207160666327075 0.649002005462648 0.999042128291541
"K10188" 0.187419806293921 6.74625935369462 0.206699527424311 0.649366671884071 0.999042128291541
"K00145" -0.0489981162680992 9.53473450308735 0.206639456987468 0.649414211422543 0.999042128291541
"K07037" -0.134848335500248 6.8666757942856 0.206105787224216 0.649836922355882 0.999042128291541
"K03522" 0.0687433879057972 9.13119308261349 0.205855168401225 0.650035661150723 0.999042128291541
"K03666" -0.109754889481183 7.51234856640339 0.204116784540121 0.651418216909751 0.999042128291541
"K01438" 0.154018488670977 7.58754293798361 0.203555238929141 0.651866334856302 0.999042128291541
"K02002" 0.328551412462093 6.86460849725241 0.203302159659948 0.652068537379072 0.999042128291541
"K03169" -0.0509036992450105 10.9381178637815 0.202394722911793 0.652794798714422 0.999042128291541
"K07699" 0.0997348548372586 9.1503447879937 0.201732650844672 0.653325920101592 0.999042128291541
"K04773" 0.147122865429259 7.26987404670422 0.201126840513886 0.653812826146165 0.999042128291541
"K05970" -0.124409231788293 8.46578530647905 0.200799622123647 0.654076186803239 0.999042128291541
"K10540" -0.125628282406692 8.45941937294566 0.20053660816383 0.654288059590135 0.999042128291541
"K11752" -0.0876408588181426 8.70508650678183 0.199499492228804 0.655125145108986 0.999042128291541
"K01876" 0.0579843680531293 10.6040021161899 0.199379285957438 0.655222335653869 0.999042128291541
"K01996" -0.0512785663693574 9.34413393884996 0.197428766544306 0.656804325595476 0.999042128291541
"K15633" 0.0532086807328225 10.0931278556717 0.197301475622731 0.656907891072252 0.999042128291541
"K02886" 0.128529444001851 10.0312232064129 0.196852038827473 0.657273878691173 0.999042128291541
"K00812" 0.0879265583488457 9.10286745962743 0.196163363258324 0.657835655802439 0.999042128291541
"K04043" 0.0749083156483698 10.7993018289454 0.195807301050307 0.658126571086616 0.999042128291541
"K07054" -0.228302644244744 6.79087344614316 0.195473824073538 0.658399320425553 0.999042128291541
"K06411" 0.129049537053638 7.73227723556843 0.194867714233665 0.658895767972565 0.999042128291541
"K13479" -0.155733917517019 6.7895561958189 0.194400723499709 0.659278896540752 0.999042128291541
"K00135" 0.219775815066221 7.88766975986738 0.193368644396523 0.660127588747196 0.999042128291541
"K08316" 0.0966370404411782 8.39929029608968 0.193001439171679 0.660430198295213 0.999042128291541
"K13963" 0.107165492818399 8.25775899861807 0.192719194737252 0.660663026163576 0.999042128291541
"K01759" -0.0719807741276997 8.3593730414539 0.19233203582858 0.660982730641506 0.999042128291541
"K00951" 0.0455219799341698 10.430278708098 0.191578400924024 0.661606162226678 0.999042128291541
"K21029" -0.154650848116455 6.6001906278611 0.191012173355026 0.662075526287985 0.999042128291541
"K06409" 0.105556266434599 9.32869006856308 0.190671924081073 0.662357968408043 0.999042128291541
"K19509" 0.173055003186705 6.68677945505771 0.190139954566057 0.662800160082929 0.999042128291541
"K01812" 0.0631314616146707 9.09213863812329 0.190047383735657 0.662877183376698 0.999042128291541
"K03556" -0.163620982029816 6.68076411853937 0.189836812041865 0.663052472132175 0.999042128291541
"K13789" -0.0734507771034875 8.99095461926007 0.189057168820968 0.663702488792402 0.999042128291541
"K03544" -0.0470395754159223 10.4811548069248 0.18899776660653 0.663752079859246 0.999042128291541
"K02470" 0.0595883682253758 11.2919745643106 0.187654557434914 0.664875920324215 0.999042128291541
"K02988" 0.0744088316085458 9.29377096191988 0.187608399338792 0.664914624822829 0.999042128291541
"K01354" 0.521427691474945 8.99656273323914 0.185543087993581 0.666652247545214 0.999042128291541
"K06385" 0.116659795695308 8.41448829874115 0.185325569658792 0.666835920129096 0.999042128291541
"K01962" 0.0712717666814073 9.02768816410559 0.18440256035316 0.667616734069139 0.999042128291541
"K18856" 0.157392296660421 7.27149982030176 0.184332794444261 0.667675846116263 0.999042128291541
"K00184" 0.172500647463441 8.25822431988735 0.184273837798399 0.667725809898163 0.999042128291541
"K02421" -0.122444558826091 8.00950944497839 0.183665535697945 0.668241879057174 0.999042128291541
"K00949" -0.1130487864475 8.51685203649714 0.183648223519547 0.668256581097154 0.999042128291541
"K03523" 0.113799888916409 8.51979506108209 0.183592630845635 0.668303797670386 0.999042128291541
"K00700" 0.0585149614776602 10.7026203125026 0.18344118996487 0.668432464016443 0.999042128291541
"K08217" -0.131741780501882 6.61531033583157 0.183254141230465 0.668591470093789 0.999042128291541
"K01409" 0.052485312462987 10.0260658223177 0.183117824412889 0.668707410565431 0.999042128291541
"K04028" 0.161790403668675 6.9967275990419 0.182569768831691 0.669174059917927 0.999042128291541
"K03612" 0.136280159702593 8.08523776597616 0.18204812609279 0.66961898970459 0.999042128291541
"K00426" -0.234914892399304 8.10392086436275 0.181440797813016 0.670137954430818 0.999042128291541
"K02111" 0.0920352188311748 9.92261038286058 0.18133667930951 0.670227027160939 0.999042128291541
"K00849" -0.0563779380727287 9.51287792632045 0.180581699648347 0.670873812959118 0.999042128291541
"K07560" 0.0746641372044953 8.86561994298739 0.180114272849797 0.671275054657837 0.999042128291541
"K03724" 0.125340173826547 8.36392413406035 0.179918137727366 0.671443601116244 0.999042128291541
"K03412" 0.0573158543535049 9.18573111710335 0.179843963580503 0.671507370063391 0.999042128291541
"K01785" 0.0463247084636782 9.5618565478408 0.179533566800093 0.671774392612644 0.999042128291541
"K03386" -0.162847340195118 8.22862359172947 0.179524738361581 0.671781991363615 0.999042128291541
"K01956" 0.0650560688208294 9.9402369189412 0.179077158501033 0.672167518274443 0.999042128291541
"K02298" 0.350413638868035 8.08965088510938 0.178745136695582 0.672453875379118 0.999042128291541
"K03451" -0.0888370954835229 7.93989235378637 0.177914035247151 0.673172048190819 0.999042128291541
"K01546" 0.253985469249314 7.3711003376265 0.177445736944398 0.673577585602925 0.999042128291541
"K02388" 0.115748167426581 8.31713223308295 0.176864311350538 0.674081966830671 0.999042128291541
"K01950" 0.0438581973879955 10.0804562743413 0.176458789949728 0.674434330673377 0.999042128291541
"K03272" 0.126641495191116 6.87182759471472 0.17602859622529 0.674808653751716 0.999042128291541
"K01990" 0.0463166707621635 12.7568366895474 0.1747778382399 0.675900036352577 0.999042128291541
"K04084" -0.237874045184654 7.68369283889249 0.174697850992413 0.675969987282625 0.999042128291541
"K00927" -0.0455110149295042 9.97766068522853 0.174659718505328 0.676003341757015 0.999042128291541
"K18330" -0.145740623242189 6.55055965775943 0.174261136476503 0.676352237597953 0.999042128291541
"K03496" 0.0549994920870082 11.1699880318171 0.173826489381667 0.676733237192867 0.999042128291541
"K03925" -0.0747053937903867 8.61156703760727 0.173548380457212 0.676977313195786 0.999042128291541
"K02114" -0.0917608276170715 8.06246412069464 0.17301270952213 0.677448080182468 0.999042128291541
"K03484" -0.142432457227303 7.80059927653135 0.172640417349218 0.677775767764514 0.999042128291541
"K01358" -0.043209661637037 10.0658096247213 0.172501844451664 0.677897843951648 0.999042128291541
"K00566" 0.0620945642077292 10.0535265278107 0.172457294498335 0.677937102571508 0.999042128291541
"K02409" 0.133119110805855 7.66949313662532 0.172387841882964 0.677998317949167 0.999042128291541
"K03273" 0.109544532412342 7.41897634888493 0.16984915932906 0.680245899342474 0.999042128291541
"K03231" -0.353755744128053 7.34663374960477 0.169100213718846 0.680912717262814 0.999042128291541
"K09989" 0.113934222322326 8.03513231795523 0.168205097491103 0.681711945601496 0.999042128291541
"K01619" 0.0526803562221888 9.18294695427979 0.168061669059881 0.68184024028177 0.999042128291541
"K03310" -0.054653186342444 10.5590405999998 0.167918026199825 0.681968790870713 0.999042128291541
"K00875" 0.39611818912159 7.19072753606325 0.167503525624317 0.682340101071302 0.999042128291541
"K01938" 0.0425228696376707 10.0673898377283 0.167414796771447 0.682419654185689 0.999042128291541
"K01835" -0.0396721754373613 10.4235732922502 0.166770483459503 0.682998076488199 0.999042128291541
"K02653" 0.0997041449175493 8.32577739934346 0.166039919425502 0.683655508380024 0.999042128291541
"K03075" 0.0770730629157006 8.10887209949052 0.165931962399694 0.68375280145781 0.999042128291541
